"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260623","경부선","가산디지털단지","20008","22871","20260626"
"20260623","7호선","가산디지털단지","51697","52226","20260626"
"20260623","9호선","가양","24888","24321","20260626"
"20260623","우이신설선","가오리","4930","5026","20260626"
"20260623","경의선","가좌","6553","6119","20260626"
"20260623","분당선","가천대","10341","10467","20260626"
"20260623","경춘선","가평","2318","2493","20260626"
"20260623","경인선","간석","6403","6090","20260626"
"20260623","경춘선","갈매","2995","2708","20260626"
"20260623","2호선","강남","94098","91592","20260626"
"20260623","분당선","강남구청","11102","12712","20260626"
"20260623","7호선","강남구청","18966","21311","20260626"
"20260623","5호선","강동","21261","20601","20260626"
"20260623","8호선","강동구청","12456","12838","20260626"
"20260623","경의선","강매","3733","3022","20260626"
"20260623","2호선","강변(동서울터미널)","28394","25376","20260626"
"20260623","5호선","강일","6963","6638","20260626"
"20260623","경춘선","강촌","408","464","20260626"
"20260623","5호선","개롱","7159","7460","20260626"
"20260623","경인선","개봉","25660","25057","20260626"
"20260623","분당선","개포동","4325","4432","20260626"
"20260623","9호선","개화","2890","1889","20260626"
"20260623","5호선","개화산","7045","6808","20260626"
"20260623","5호선","거여","11538","11625","20260626"
"20260623","2호선","건대입구","40563","41574","20260626"
"20260623","7호선","건대입구","15257","15355","20260626"
"20260623","공항철도 1호선","검암","6851","6918","20260626"
"20260623","경강선","경기광주","9539","9107","20260626"
"20260623","과천선","경마공원","1733","1747","20260626"
"20260623","3호선","경복궁(정부서울청사)","27136","26490","20260626"
"20260623","3호선","경찰병원","8925","8931","20260626"
"20260623","공항철도 1호선","계양","10174","10244","20260626"
"20260623","5호선","고덕","12022","11716","20260626"
"20260623","6호선","고려대(종암)","9623","8992","20260626"
"20260623","수인선","고색","6799","6509","20260626"
"20260623","9호선","고속터미널","16631","21631","20260626"
"20260623","3호선","고속터미널","49011","45154","20260626"
"20260623","7호선","고속터미널","17715","16248","20260626"
"20260623","안산선","고잔","10052","9699","20260626"
"20260623","경의선","곡산","701","737","20260626"
"20260623","경강선","곤지암","2303","2307","20260626"
"20260623","공항철도 1호선","공덕","3678","4542","20260626"
"20260623","5호선","공덕","17099","17815","20260626"
"20260623","6호선","공덕","22151","21442","20260626"
"20260623","경의선","공덕","4776","3854","20260626"
"20260623","7호선","공릉(서울과학기술대)","13679","13341","20260626"
"20260623","9호선","공항시장","3131","3329","20260626"
"20260623","공항철도 1호선","공항화물청사","2193","2352","20260626"
"20260623","과천선","과천","5878","5491","20260626"
"20260623","경부선","관악","7830","7706","20260626"
"20260623","신림선","관악산(서울대)","3609","3424","20260626"
"20260623","5호선","광나루(장신대)","12318","11644","20260626"
"20260623","경부선","광명","3946","3373","20260626"
"20260623","7호선","광명사거리","24913","24817","20260626"
"20260623","경원선","광운대","9542","8918","20260626"
"20260623","5호선","광화문(세종문화회관)","40680","41878","20260626"
"20260623","6호선","광흥창(서강)","11239","10650","20260626"
"20260623","3호선","교대(법원.검찰청)","19828","11239","20260626"
"20260623","2호선","교대(법원.검찰청)","36344","42836","20260626"
"20260623","경부선","구로","18718","18651","20260626"
"20260623","2호선","구로디지털단지","65247","64623","20260626"
"20260623","분당선","구룡","3825","3864","20260626"
"20260623","중앙선","구리","7568","8099","20260626"
"20260623","9호선","구반포","3308","2948","20260626"
"20260623","6호선","구산","9184","7210","20260626"
"20260623","분당선","구성","8590","8585","20260626"
"20260623","2호선","구의(광진구청)","33323","32657","20260626"
"20260623","경인선","구일","12883","14279","20260626"
"20260623","3호선","구파발","25076","24173","20260626"
"20260623","중앙선","국수","811","752","20260626"
"20260623","9호선","국회의사당","20713","21507","20260626"
"20260623","7호선","군자(능동)","17380","13782","20260626"
"20260623","5호선","군자(능동)","13532","14800","20260626"
"20260623","경부선","군포","7543","7488","20260626"
"20260623","경춘선","굴봉산","122","116","20260626"
"20260623","5호선","굽은다리(강동구민회관앞)","10915","10353","20260626"
"20260623","경춘선","금곡","1908","1866","20260626"
"20260623","경의선","금릉","5438","5212","20260626"
"20260623","경부선","금정","31786","32529","20260626"
"20260623","경부선","금천구청","11748","12198","20260626"
"20260623","경의선","금촌","7057","6753","20260626"
"20260623","3호선","금호","9133","8617","20260626"
"20260623","분당선","기흥","11685","10607","20260626"
"20260623","5호선","길동","10099","10437","20260626"
"20260623","4호선","길음","23710","23490","20260626"
"20260623","경춘선","김유정","427","479","20260626"
"20260623","5호선","김포공항","13942","8630","20260626"
"20260623","9호선","김포공항","5677","11155","20260626"
"20260623","공항철도 1호선","김포공항","9087","5304","20260626"
"20260623","서해선","김포공항","2903","4594","20260626"
"20260623","5호선","까치산","30759","29883","20260626"
"20260623","2호선","낙성대(강감찬)","31477","31091","20260626"
"20260623","7호선","남구로","17614","18510","20260626"
"20260623","수인선","남동인더스파크","2754","3094","20260626"
"20260623","3호선","남부터미널(예술의전당)","34859","35438","20260626"
"20260623","7호선","남성","12609","11985","20260626"
"20260623","경부선","남영","10572","10952","20260626"
"20260623","8호선","남위례","9484","9541","20260626"
"20260623","경춘선","남춘천","2841","2931","20260626"
"20260623","4호선","남태령","1713","1542","20260626"
"20260623","8호선","남한산성입구(성남법원.검찰청)","14042","12732","20260626"
"20260623","7호선","내방","17274","17332","20260626"
"20260623","9호선","노들","5625","4704","20260626"
"20260623","경부선","노량진","8743","9433","20260626"
"20260623","9호선","노량진","28839","27520","20260626"
"20260623","4호선","노원","22696","25328","20260626"
"20260623","7호선","노원","22727","24145","20260626"
"20260623","3호선","녹번","17367","16080","20260626"
"20260623","6호선","녹사평(용산구청)","6133","6162","20260626"
"20260623","경원선","녹양","4856","4662","20260626"
"20260623","경원선","녹천","5275","4648","20260626"
"20260623","7호선","논현","22389","23187","20260626"
"20260623","경의선","능곡","5054","4787","20260626"
"20260623","8호선","단대오거리","13382","13075","20260626"
"20260623","수인선","달월","123","78","20260626"
"20260623","5호선","답십리","18415","16603","20260626"
"20260623","신림선","당곡","5501","5329","20260626"
"20260623","9호선","당산","22268","21947","20260626"
"20260623","2호선","당산","21327","24407","20260626"
"20260623","경부선","당정","6623","6257","20260626"
"20260623","일산선","대곡","13314","11872","20260626"
"20260623","과천선","대공원","2971","3094","20260626"
"20260623","7호선","대림(구로구청)","9788","9817","20260626"
"20260623","2호선","대림(구로구청)","26766","27332","20260626"
"20260623","분당선","대모산입구","6639","6329","20260626"
"20260623","경부선","대방","11927","13424","20260626"
"20260623","신림선","대방","4044","3001","20260626"
"20260623","경춘선","대성리","1165","1279","20260626"
"20260623","안산선","대야미","5822","5254","20260626"
"20260623","3호선","대청","12436","11572","20260626"
"20260623","3호선","대치","13688","13562","20260626"
"20260623","일산선","대화","11842","9647","20260626"
"20260623","6호선","대흥(서강대앞)","11300","11666","20260626"
"20260623","경원선","덕계","7475","7062","20260626"
"20260623","중앙선","덕소","5433","6021","20260626"
"20260623","경원선","덕정","6687","6282","20260626"
"20260623","분당선","도곡","8692","9157","20260626"
"20260623","3호선","도곡","7466","7429","20260626"
"20260623","중앙선","도농","9627","9556","20260626"
"20260623","2호선","도림천","1525","1559","20260626"
"20260623","경원선","도봉","6776","6563","20260626"
"20260623","7호선","도봉산","9626","11146","20260626"
"20260623","경원선","도봉산","8077","5084","20260626"
"20260623","중앙선","도심","3030","2479","20260626"
"20260623","경인선","도원","3716","3815","20260626"
"20260623","경인선","도화","4329","4071","20260626"
"20260623","3호선","독립문","8855","9091","20260626"
"20260623","6호선","독바위","2861","3047","20260626"
"20260623","경부선","독산","18791","19146","20260626"
"20260623","6호선","돌곶이","13825","12947","20260626"
"20260623","1호선","동대문","14576","14172","20260626"
"20260623","4호선","동대문","22797","22797","20260626"
"20260623","5호선","동대문역사문화공원(DDP)","3868","4324","20260626"
"20260623","2호선","동대문역사문화공원(DDP)","16507","18466","20260626"
"20260623","4호선","동대문역사문화공원(DDP)","22724","19899","20260626"
"20260623","3호선","동대입구","10960","11591","20260626"
"20260623","경원선","동두천","2480","2512","20260626"
"20260623","경원선","동두천중앙","3238","3062","20260626"
"20260623","6호선","동묘앞","11540","12452","20260626"
"20260623","1호선","동묘앞","10407","10796","20260626"
"20260623","경인선","동암","16469","16616","20260626"
"20260623","경인선","동인천","14722","13595","20260626"
"20260623","9호선","동작(현충원)","2204","1885","20260626"
"20260623","4호선","동작(현충원)","2238","2346","20260626"
"20260623","경부선","두정","7547","7571","20260626"
"20260623","5호선","둔촌동","15167","15085","20260626"
"20260623","9호선2~3단계","둔촌오륜","5436","5301","20260626"
"20260623","9호선","등촌","14954","14476","20260626"
"20260623","공항철도 1호선","디지털미디어시티","16472","15489","20260626"
"20260623","6호선","디지털미디어시티","16868","18227","20260626"
"20260623","경의선","디지털미디어시티","2718","2681","20260626"
"20260623","2호선","뚝섬","28912","30987","20260626"
"20260623","5호선","마곡","19311","19127","20260626"
"20260623","공항철도 1호선","마곡나루(서울식물원)","18514","17961","20260626"
"20260623","9호선","마곡나루(서울식물원)","18454","17773","20260626"
"20260623","일산선","마두","9120","9292","20260626"
"20260623","7호선","마들","14982","14377","20260626"
"20260623","경춘선","마석","4932","4776","20260626"
"20260623","5호선","마장","6528","6142","20260626"
"20260623","5호선","마천","8415","7393","20260626"
"20260623","5호선","마포","17476","17769","20260626"
"20260623","6호선","마포구청","16710","15199","20260626"
"20260623","중앙선","망우","8192","8457","20260626"
"20260623","6호선","망원","17361","18541","20260626"
"20260623","경원선","망월사","8761","8769","20260626"
"20260623","분당선","망포","17105","16814","20260626"
"20260623","분당선","매교","6162","6113","20260626"
"20260623","3호선","매봉","15655","14840","20260626"
"20260623","분당선","매탄권선","6350","6227","20260626"
"20260623","7호선","먹골","11509","11575","20260626"
"20260623","7호선","면목","16070","15733","20260626"
"20260623","4호선","명동","40249","42230","20260626"
"20260623","5호선","명일","9128","9100","20260626"
"20260623","경부선","명학","9470","9292","20260626"
"20260623","8호선","모란","5475","4154","20260626"
"20260623","분당선","모란","20922","21718","20260626"
"20260623","5호선","목동","18788","20584","20260626"
"20260623","8호선","몽촌토성(평화의문)","9570","9681","20260626"
"20260623","3호선","무악재","4858","4747","20260626"
"20260623","2호선","문래","25938","26626","20260626"
"20260623","경의선","문산","5749","5594","20260626"
"20260623","8호선","문정","27345","28628","20260626"
"20260623","분당선","미금","17473","18052","20260626"
"20260623","5호선","미사","20202","20425","20260626"
"20260623","4호선","미아(서울사이버대학)","17820","17230","20260626"
"20260623","4호선","미아사거리","28911","28605","20260626"
"20260623","안산선","반월","4913","4792","20260626"
"20260623","7호선","반포","7806","7472","20260626"
"20260623","5호선","발산","27730","28277","20260626"
"20260623","2호선","방배","17736","18298","20260626"
"20260623","5호선","방이","8414","8707","20260626"
"20260623","경원선","방학","10965","10839","20260626"
"20260623","5호선","방화","8082","7883","20260626"
"20260623","장항선","배방","1366","1286","20260626"
"20260623","경의선","백마","8549","8247","20260626"
"20260623","일산선","백석","11237","11306","20260626"
"20260623","경춘선","백양리","144","120","20260626"
"20260623","경인선","백운","7537","7364","20260626"
"20260623","6호선","버티고개","2569","2562","20260626"
"20260623","과천선","범계","31402","31326","20260626"
"20260623","경춘선","별내","2834","2572","20260626"
"20260623","경부선","병점","16466","16447","20260626"
"20260623","신림선","보라매","5700","5078","20260626"
"20260623","7호선","보라매","7479","7871","20260626"
"20260623","신림선","보라매공원","3067","3340","20260626"
"20260623","신림선","보라매병원","10537","11025","20260626"
"20260623","6호선","보문","9435","8933","20260626"
"20260623","우이신설선","보문","2102","1949","20260626"
"20260623","경원선","보산","1604","1503","20260626"
"20260623","분당선","보정","2889","2571","20260626"
"20260623","8호선","복정","11392","9836","20260626"
"20260623","장항선","봉명","1529","1470","20260626"
"20260623","9호선2~3단계","봉은사","25307","26311","20260626"
"20260623","2호선","봉천","27303","25706","20260626"
"20260623","6호선","봉화산(서울의료원)","9646","9028","20260626"
"20260623","경인선","부개","9304","8787","20260626"
"20260623","경강선","부발","2556","2511","20260626"
"20260623","경인선","부천","34248","33952","20260626"
"20260623","서해선","부천종합운동장","3505","3019","20260626"
"20260623","경인선","부평","30270","31712","20260626"
"20260623","우이신설선","북한산보국문","6702","6289","20260626"
"20260623","우이신설선","북한산우이","3416","3032","20260626"
"20260623","3호선","불광","18273","19298","20260626"
"20260623","6호선","불광","5269","4923","20260626"
"20260623","4호선","불암산","10834","9320","20260626"
"20260623","7호선","사가정","17686","17884","20260626"
"20260623","2호선","사당","46076","49883","20260626"
"20260623","4호선","사당","28161","23923","20260626"
"20260623","경춘선","사릉","2271","2309","20260626"
"20260623","수인선","사리","5649","4950","20260626"
"20260623","9호선","사평","4861","4664","20260626"
"20260623","안산선","산본","18114","19256","20260626"
"20260623","8호선","산성","7136","7371","20260626"
"20260623","4호선","삼각지(전쟁기념관)","7053","8236","20260626"
"20260623","6호선","삼각지(전쟁기념관)","8604","7498","20260626"
"20260623","경강선","삼동","2679","2556","20260626"
"20260623","2호선","삼성(무역센터)","61941","56571","20260626"
"20260623","9호선2~3단계","삼성중앙","9702","10033","20260626"
"20260623","일산선","삼송","21421","20828","20260626"
"20260623","우이신설선","삼양","2755","3038","20260626"
"20260623","우이신설선","삼양사거리","3239","3146","20260626"
"20260623","9호선2~3단계","삼전","9586","9132","20260626"
"20260623","분당선","상갈","5951","5594","20260626"
"20260623","4호선","상계","21691","20432","20260626"
"20260623","7호선","상도","13211","13007","20260626"
"20260623","안산선","상록수","15962","15939","20260626"
"20260623","중앙선","상봉","6508","6838","20260626"
"20260623","7호선","상봉","20765","19736","20260626"
"20260623","6호선","상수","11159","11983","20260626"
"20260623","2호선","상왕십리","16645","16281","20260626"
"20260623","6호선","상월곡(한국과학기술연구원)","7239","6527","20260626"
"20260623","5호선","상일동","16563","15639","20260626"
"20260623","경춘선","상천","344","322","20260626"
"20260623","6호선","새절(신사)","14588","13603","20260626"
"20260623","9호선","샛강","8303","8357","20260626"
"20260623","신림선","샛강","3756","4333","20260626"
"20260623","경의선","서강대","2534","2582","20260626"
"20260623","5호선","서대문","21855","22285","20260626"
"20260623","경부선","서동탄","1639","1350","20260626"
"20260623","경원선","서빙고","2428","2296","20260626"
"20260623","신림선","서울대벤처타운","11064","10447","20260626"
"20260623","2호선","서울대입구(관악구청)","51856","50127","20260626"
"20260623","분당선","서울숲","14462","14590","20260626"
"20260623","경의선","서울역","3978","5148","20260626"
"20260623","4호선","서울역","15632","24075","20260626"
"20260623","공항철도 1호선","서울역","14153","12199","20260626"
"20260623","1호선","서울역","85591","83094","20260626"
"20260623","경부선","서울역","10320","3398","20260626"
"20260623","신림선","서울지방병무청","3684","4178","20260626"
"20260623","신림선","서원","4050","3661","20260626"
"20260623","경부선","서정리","9274","8593","20260626"
"20260623","2호선","서초","25273","24858","20260626"
"20260623","분당선","서현","26088","26698","20260626"
"20260623","경원선","석계","8158","9025","20260626"
"20260623","6호선","석계","13801","13863","20260626"
"20260623","경부선","석수","8887","8287","20260626"
"20260623","8호선","석촌","10343","11555","20260626"
"20260623","9호선2~3단계","석촌","11219","10438","20260626"
"20260623","9호선2~3단계","석촌고분","8805","8507","20260626"
"20260623","2호선","선릉","68883","60502","20260626"
"20260623","분당선","선릉","15145","22956","20260626"
"20260623","과천선","선바위","8729","7758","20260626"
"20260623","9호선","선유도","10857","10037","20260626"
"20260623","9호선2~3단계","선정릉","12401","13659","20260626"
"20260623","분당선","선정릉","8722","8729","20260626"
"20260623","경부선","성균관대","16903","16444","20260626"
"20260623","경강선","성남","1607","1344","20260626"
"20260623","2호선","성수","65977","67593","20260626"
"20260623","우이신설선","성신여대입구(돈암)","4069","4342","20260626"
"20260623","4호선","성신여대입구(돈암)","25288","24260","20260626"
"20260623","경부선","성환","4222","4243","20260626"
"20260623","경부선","세류","3702","3317","20260626"
"20260623","경부선","세마","3818","3600","20260626"
"20260623","경강선","세종대왕릉","389","371","20260626"
"20260623","수인선","소래포구","5429","4975","20260626"
"20260623","경인선","소사","9165","8477","20260626"
"20260623","경원선","소요산","1924","1888","20260626"
"20260623","우이신설선","솔밭공원","2946","2844","20260626"
"20260623","우이신설선","솔샘","6556","6325","20260626"
"20260623","경인선","송내","28745","28510","20260626"
"20260623","수인선","송도","2898","2596","20260626"
"20260623","5호선","송정","6900","6653","20260626"
"20260623","경부선","송탄","4461","4578","20260626"
"20260623","8호선","송파","11521","11266","20260626"
"20260623","9호선2~3단계","송파나루","6620","7035","20260626"
"20260623","분당선","수내","14546","14451","20260626"
"20260623","7호선","수락산","13754","14090","20260626"
"20260623","안산선","수리산","4705","3950","20260626"
"20260623","경의선","수색","3626","3701","20260626"
"20260623","분당선","수서","19630","20672","20260626"
"20260623","3호선","수서","20656","20252","20260626"
"20260623","경부선","수원","38991","41101","20260626"
"20260623","분당선","수원","8586","8193","20260626"
"20260623","분당선","수원시청","15780","16753","20260626"
"20260623","4호선","수유(강북구청)","37601","38218","20260626"
"20260623","8호선","수진","5927","5640","20260626"
"20260623","4호선","숙대입구(갈월)","17165","16872","20260626"
"20260623","7호선","숭실대입구(살피재)","14101","14445","20260626"
"20260623","수인선","숭의","5089","4733","20260626"
"20260623","2호선","시청","33392","31561","20260626"
"20260623","1호선","시청","32016","32460","20260626"
"20260623","분당선","신갈","5640","5566","20260626"
"20260623","5호선","신금호","7365","7733","20260626"
"20260623","5호선","신길","5831","6021","20260626"
"20260623","경부선","신길","9570","8729","20260626"
"20260623","안산선","신길온천","2293","2078","20260626"
"20260623","경춘선","신내","3598","3363","20260626"
"20260623","6호선","신내","1","0","20260626"
"20260623","9호선","신논현","35288","35794","20260626"
"20260623","2호선","신답","2019","2287","20260626"
"20260623","2호선","신당","16766","17245","20260626"
"20260623","6호선","신당","9966","10246","20260626"
"20260623","2호선","신대방","27357","26527","20260626"
"20260623","7호선","신대방삼거리","16756","16368","20260626"
"20260623","2호선","신도림","52425","49348","20260626"
"20260623","경부선","신도림","4317","4706","20260626"
"20260623","경강선","신둔도예촌","1571","1497","20260626"
"20260623","2호선","신림","60047","59207","20260626"
"20260623","신림선","신림","2571","3158","20260626"
"20260623","9호선","신목동","5535","4929","20260626"
"20260623","9호선","신반포","5334","5158","20260626"
"20260623","9호선","신방화","7946","7865","20260626"
"20260623","3호선","신사","30069","31426","20260626"
"20260623","1호선","신설동","16372","15729","20260626"
"20260623","2호선","신설동","4013","3946","20260626"
"20260623","우이신설선","신설동","2880","2733","20260626"
"20260623","4호선","신용산","24552","27230","20260626"
"20260623","중앙선","신원","237","289","20260626"
"20260623","경원선","신이문","9942","9070","20260626"
"20260623","5호선","신정(은행정)","15238","12715","20260626"
"20260623","2호선","신정네거리","11097","11521","20260626"
"20260623","장항선","신창(순천향대)","1361","1379","20260626"
"20260623","2호선","신촌","42041","41884","20260626"
"20260623","경의선","신촌","1184","1470","20260626"
"20260623","수인선","신포","1958","1939","20260626"
"20260623","7호선","신풍","13581","12888","20260626"
"20260623","8호선","신흥","6167","6212","20260626"
"20260623","4호선","쌍문","32309","30302","20260626"
"20260623","장항선","쌍용(나사렛대)","2828","2649","20260626"
"20260623","장항선","아산","3928","3534","20260626"
"20260623","중앙선","아신","573","551","20260626"
"20260623","5호선","아차산(어린이대공원후문)","16272","15895","20260626"
"20260623","2호선","아현","12388","11713","20260626"
"20260623","3호선","안국","30302","31122","20260626"
"20260623","안산선","안산","12356","11269","20260626"
"20260623","6호선","안암(고대병원앞)","14270","13843","20260626"
"20260623","경부선","안양","23943","23615","20260626"
"20260623","8호선","암사","18325","16914","20260626"
"20260623","8호선","암사역사공원","8471","7455","20260626"
"20260623","3호선","압구정","36254","38763","20260626"
"20260623","분당선","압구정로데오","20465","21957","20260626"
"20260623","5호선","애오개","7860","7627","20260626"
"20260623","경의선","야당","7860","7965","20260626"
"20260623","수인선","야목","858","891","20260626"
"20260623","분당선","야탑","28735","30180","20260626"
"20260623","6호선","약수","4391","4164","20260626"
"20260623","3호선","약수","14292","14154","20260626"
"20260623","중앙선","양수","1931","1852","20260626"
"20260623","중앙선","양원","3475","3540","20260626"
"20260623","3호선","양재(서초구청)","43996","46354","20260626"
"20260623","중앙선","양정","497","479","20260626"
"20260623","경원선","양주","7421","7150","20260626"
"20260623","2호선","양천구청","7647","8228","20260626"
"20260623","9호선","양천향교","12918","13538","20260626"
"20260623","중앙선","양평","4034","4139","20260626"
"20260623","5호선","양평","10011","9736","20260626"
"20260623","7호선","어린이대공원(세종대)","16231","16149","20260626"
"20260623","수인선","어천","1760","1783","20260626"
"20260623","9호선2~3단계","언주","13787","14389","20260626"
"20260623","5호선","여의나루","16700","18455","20260626"
"20260623","5호선","여의도","35408","37802","20260626"
"20260623","9호선","여의도","37524","36522","20260626"
"20260623","경강선","여주","2924","2847","20260626"
"20260623","경인선","역곡","28549","28136","20260626"
"20260623","2호선","역삼","59915","67963","20260626"
"20260623","6호선","역촌","4485","5248","20260626"
"20260623","수인선","연수","4964","4937","20260626"
"20260623","6호선","연신내","1","0","20260626"
"20260623","3호선","연신내","40966","39059","20260626"
"20260623","경원선","연천","1172","1176","20260626"
"20260623","9호선","염창","20437","19787","20260626"
"20260623","경부선","영등포","43359","43212","20260626"
"20260623","5호선","영등포구청","6107","6191","20260626"
"20260623","2호선","영등포구청","26676","27437","20260626"
"20260623","5호선","영등포시장","12945","12457","20260626"
"20260623","공항철도 1호선","영종","4965","5069","20260626"
"20260623","분당선","영통","9977","10069","20260626"
"20260623","5호선","오금","4468","4453","20260626"
"20260623","3호선","오금","7645","6733","20260626"
"20260623","경인선","오류동","12828","12048","20260626"
"20260623","분당선","오리","12458","10844","20260626"
"20260623","5호선","오목교(목동운동장앞)","23851","25529","20260626"
"20260623","수인선","오목천","4556","4038","20260626"
"20260623","중앙선","오빈","318","325","20260626"
"20260623","경부선","오산","11774","11859","20260626"
"20260623","경부선","오산대","4529","4232","20260626"
"20260623","안산선","오이도","8323","8244","20260626"
"20260623","3호선","옥수","10653","10883","20260626"
"20260623","경원선","옥수","46","36","20260626"
"20260623","7호선","온수(성공회대입구)","11553","10600","20260626"
"20260623","경인선","온수(성공회대입구)","7091","6603","20260626"
"20260623","장항선","온양온천","4390","4462","20260626"
"20260623","5호선","올림픽공원(한국체대)","6203","5536","20260626"
"20260623","9호선2~3단계","올림픽공원(한국체대)","11764","11806","20260626"
"20260623","5호선","왕십리(성동구청)","5288","6015","20260626"
"20260623","2호선","왕십리(성동구청)","18388","16358","20260626"
"20260623","경원선","왕십리(성동구청)","17711","18035","20260626"
"20260623","경원선","외대앞","13937","13529","20260626"
"20260623","2호선","용답","3426","3395","20260626"
"20260623","2호선","용두(동대문구청)","2715","2640","20260626"
"20260623","7호선","용마산(용마폭포공원)","6496","6232","20260626"
"20260623","중앙선","용문","2087","2037","20260626"
"20260623","경부선","용산","46581","47360","20260626"
"20260623","5호선","우장산","17269","17154","20260626"
"20260623","중앙선","운길산","612","748","20260626"
"20260623","공항철도 1호선","운서","10907","11473","20260626"
"20260623","경의선","운정","8643","8174","20260626"
"20260623","경의선","운천","6","3","20260626"
"20260623","일산선","원당","12908","12512","20260626"
"20260623","중앙선","원덕","341","317","20260626"
"20260623","수인선","원인재","4694","4891","20260626"
"20260623","서해선","원종","5812","5711","20260626"
"20260623","일산선","원흥","12535","12148","20260626"
"20260623","경원선","월계","7411","6987","20260626"
"20260623","6호선","월곡(동덕여대)","12959","12758","20260626"
"20260623","수인선","월곶","3150","2885","20260626"
"20260623","6호선","월드컵경기장(성산)","4355","4491","20260626"
"20260623","경의선","월롱","2214","1960","20260626"
"20260623","3호선","을지로3가","15148","14450","20260626"
"20260623","2호선","을지로3가","30087","30207","20260626"
"20260623","2호선","을지로4가","17646","17219","20260626"
"20260623","5호선","을지로4가","8154","8150","20260626"
"20260623","2호선","을지로입구","60520","62327","20260626"
"20260623","경원선","응봉","2004","1633","20260626"
"20260623","6호선","응암","19655","19778","20260626"
"20260623","경부선","의왕","10790","10598","20260626"
"20260623","경원선","의정부","20326","20615","20260626"
"20260623","2호선","이대","17574","18478","20260626"
"20260623","분당선","이매","6133","5851","20260626"
"20260623","경강선","이매","1132","1059","20260626"
"20260623","7호선","이수","19495","19014","20260626"
"20260623","경강선","이천","2952","3169","20260626"
"20260623","4호선","이촌(국립중앙박물관)","10758","11591","20260626"
"20260623","경원선","이촌(국립중앙박물관)","4534","3668","20260626"
"20260623","6호선","이태원","11891","12517","20260626"
"20260623","과천선","인덕원","29688","30429","20260626"
"20260623","수인선","인천","1087","1664","20260626"
"20260623","경인선","인천","3925","3305","20260626"
"20260623","공항철도 1호선","인천공항1터미널","12596","14746","20260626"
"20260623","공항철도 1호선","인천공항2터미널","11526","10777","20260626"
"20260623","수인선","인천논현","5950","6204","20260626"
"20260623","수인선","인하대","7668","7219","20260626"
"20260623","경의선","일산","12337","12245","20260626"
"20260623","3호선","일원","13741","13557","20260626"
"20260623","경의선","임진강","36","11","20260626"
"20260623","7호선","자양(뚝섬한강공원)","12105","11931","20260626"
"20260623","2호선","잠실(송파구청)","84590","83272","20260626"
"20260623","8호선","잠실(송파구청)","20555","23664","20260626"
"20260623","2호선","잠실나루","19257","18920","20260626"
"20260623","2호선","잠실새내","27367","26411","20260626"
"20260623","3호선","잠원","8258","8097","20260626"
"20260623","7호선","장승배기","11195","10929","20260626"
"20260623","7호선","장암","3196","1197","20260626"
"20260623","8호선","장지","19508","17975","20260626"
"20260623","5호선","장한평","22937","22615","20260626"
"20260623","경원선","전곡","1209","1076","20260626"
"20260623","우이신설선","정릉","5289","4842","20260626"
"20260623","일산선","정발산","7598","7694","20260626"
"20260623","과천선","정부과천청사","16357","17464","20260626"
"20260623","안산선","정왕","9812","9949","20260626"
"20260623","분당선","정자","22557","23801","20260626"
"20260623","1호선","제기동","17348","17665","20260626"
"20260623","경인선","제물포","11914","11505","20260626"
"20260623","1호선","종각","47180","46271","20260626"
"20260623","1호선","종로3가","27766","24432","20260626"
"20260623","5호선","종로3가","16756","16479","20260626"
"20260623","3호선","종로3가","13094","14833","20260626"
"20260623","1호선","종로5가","27037","26327","20260626"
"20260623","9호선2~3단계","종합운동장","5901","6128","20260626"
"20260623","2호선","종합운동장","21251","24559","20260626"
"20260623","경인선","주안","19172","17473","20260626"
"20260623","일산선","주엽","10176","10071","20260626"
"20260623","분당선","죽전","14476","16069","20260626"
"20260623","7호선","중계","16776","15699","20260626"
"20260623","7호선","중곡","12369","11832","20260626"
"20260623","경인선","중동","10210","9573","20260626"
"20260623","중앙선","중랑","5447","5586","20260626"
"20260623","안산선","중앙","19734","20176","20260626"
"20260623","9호선2~3단계","중앙보훈병원","15915","13929","20260626"
"20260623","7호선","중화","12514","12538","20260626"
"20260623","9호선","증미","9545","9224","20260626"
"20260623","6호선","증산(명지대앞)","10188","10059","20260626"
"20260623","3호선","지축","8561","8803","20260626"
"20260623","일산선","지축","1","0","20260626"
"20260623","중앙선","지평","62","66","20260626"
"20260623","경원선","지행","7096","7053","20260626"
"20260623","경부선","직산","1101","1140","20260626"
"20260623","경부선","진위","2018","1874","20260626"
"20260623","4호선","창동","30918","32133","20260626"
"20260623","경원선","창동","5","0","20260626"
"20260623","6호선","창신","4092","3390","20260626"
"20260623","경춘선","천마산","1766","1638","20260626"
"20260623","경부선","천안","5943","6215","20260626"
"20260623","7호선","천왕","13898","13653","20260626"
"20260623","5호선","천호(풍납토성)","23510","22763","20260626"
"20260623","8호선","천호(풍납토성)","20264","22786","20260626"
"20260623","7호선","철산","25272","25658","20260626"
"20260623","6호선","청구","4290","4351","20260626"
"20260623","5호선","청구","4051","3676","20260626"
"20260623","7호선","청담","21583","23471","20260626"
"20260623","공항철도 1호선","청라국제도시","9006","8572","20260626"
"20260623","경원선","청량리(서울시립대입구)","17545","18386","20260626"
"20260623","1호선","청량리(서울시립대입구)","25950","25246","20260626"
"20260623","분당선","청명","5497","5280","20260626"
